City,Body_Type,Kilometers_driven,ownerNo,oem,model,modelYear,Displacement,variantName,Insurance Validity,No of Cylinder,Color,Values per Cylinder,Engine Type,Seats,Mileage_num,Torque_num,price_num,Power_num,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_LPG,Fuel Type_Petrol,Transmission_Manual,City_encode,Body_Type_encode,oem_encode,model_encode,variantName_encode,Insurance Validity_encode,Color_encode,Engine Type_encode
Jaipur,Hatchback,60000,2,Hyundai,Hyundai i20,0.6842105263157876,1197,1.2 Magna,Third Party insurance,4.0,Others,4.0,In-Line Engine,5,0.0830188679245283,11.4,-2.9531300184091145,80.0,False,False,False,True,True,4,0,6,36,37,4,53,80
Jaipur,Hatchback,120000,2,Maruti,Maruti Swift,0.7368421052631575,1248,VDI,Third Party insurance,4.0,Others,4.0,DDiS Diesel Engine,5,0.1162264150943396,190.0,-3.1040053450073652,74.0,True,False,False,False,True,4,0,11,52,621,4,53,62
Jaipur,Hatchback,80000,1,Fiat,Fiat Avventura,0.7894736842105203,1248,MULTIJET Dynamic,Third Party insurance,4.0,Others,4.0,MULTIJET Engine,5,0.0981132075471698,209.0,-2.8046655861787886,91.72,True,False,False,False,True,4,0,3,7,467,4,53,105
Jaipur,Hatchback,50000,1,Hyundai,Hyundai i10,0.6578947368421026,1197,Magna,Third Party insurance,4.0,Others,4.0,Kappa Petrol Engine,5,0.0970566037735849,111.7,-5.092611164630691,78.9,False,False,False,True,True,4,0,6,35,469,4,53,101
Jaipur,Hatchback,80000,2,Maruti,Maruti Swift,0.7105263157894726,1197,LXI,Third Party insurance,4.0,Others,4.0,K Series Petrol Engine,5,0.08377358490566038,114.0,-4.226924304126267,85.8,False,False,False,True,True,4,0,11,52,456,4,53,84
Jaipur,Sedan,100000,2,Maruti,Maruti Swift Dzire,0.6578947368421026,1298,VXi,Third Party insurance,4.0,Others,4.0,In-Line Engine,5,0.07547169811320754,114.0,-4.301120843588312,85.8,False,False,False,True,True,4,3,11,53,668,4,53,80
Jaipur,Hatchback,120000,1,Chevrolet,Chevrolet Beat,0.6842105263157876,1199,LT,Third Party insurance,4.0,Others,4.0,Smartech Engine,5,0.08377358490566038,108.0,-4.691910471616911,79.4,False,False,False,True,True,4,0,2,3,452,4,53,119
Jaipur,Hatchback,80000,1,Maruti,Maruti Baleno,0.8684210526315752,1197,1.2 Delta,Third Party insurance,4.0,Others,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.9939654340076567,83.1,False,False,False,True,True,4,0,11,43,13,4,53,152
Kolkata,Hatchback,71574,2,Hyundai,Hyundai i20,0.6842105263157876,1197,1.2 Sportz,Third Party,4.0,Red,4.0,In-Line Engine,5,0.07169811320754717,11.4,-3.855003504057593,80.0,False,False,False,True,True,5,0,6,36,52,3,67,80
Kolkata,Hatchback,35629,1,Maruti,Maruti Wagon R,0.8684210526315752,1197,VXI AMT 1.2,Comprehensive,4.0,Brown,4.0,K12M Petrol Engine,5,0.09826415094339623,113.0,-3.1639266077721744,81.8,False,False,False,True,False,5,0,11,56,662,1,9,87
Kolkata,Sedan,41005,2,Maruti,Maruti Swift Dzire,0.6842105263157876,1298,VXi,Comprehensive,4.0,Silver,4.0,In-Line Engine,5,0.07547169811320754,114.0,-3.864912472911897,85.8,False,False,False,True,True,5,3,11,53,668,1,69,80
Kolkata,Hatchback,65005,1,Maruti,Maruti Swift,0.7368421052631575,1197,VXI,Comprehensive,4.0,Grey,4.0,K Series Petrol Engine,5,0.08377358490566038,114.0,-3.49464621551883,85.8,False,False,False,True,True,5,0,11,52,656,1,36,84
Kolkata,Hatchback,27046,1,Maruti,Maruti Baleno,0.8684210526315752,1197,1.2 CVT Delta,Comprehensive,4.0,Silver,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.7331280065550163,83.1,False,False,False,True,False,5,0,11,43,11,1,69,152
Kolkata,Hatchback,17000,1,Hyundai,Hyundai i20,0.973684210526315,1197,Sportz BSVI,Third Party insurance,4.0,Grey,4.0,1.2 l Kappa petrol,5,0.10188679245283018,114.74,-2.574592103105218,81.8,False,False,False,True,True,5,0,6,36,577,4,36,10
Kolkata,Sedan,29159,1,Maruti,Maruti Ciaz,0.8421052631578902,1373,VXi Option,Zero Dep,4.0,Red,4.0,k14B VVT Engine,5,0.09984905660377359,130.0,-2.941197628139466,91.1,False,False,False,True,True,5,3,11,45,670,5,67,169
Kolkata,Sedan,31968,1,Honda,Honda City,0.8157894736842053,1497,i VTEC CVT VX,Comprehensive,4.0,Brown,4.0,i VTEC Engine,5,0.07924528301886792,145.0,-2.683026661083787,117.3,False,False,False,True,False,5,3,5,22,767,1,9,162
Kolkata,Hatchback,44150,2,Hyundai,Hyundai Grand i10 Nios,0.8947368421052602,1197,Asta,Third Party,4.0,Blue,4.0,1.2 Kappa petrol,5,0.09962264150943397,113.8,-2.7841814265413087,81.86,False,False,False,True,True,5,0,6,31,320,3,6,3
Kolkata,Hatchback,60000,1,Hyundai,Hyundai i20,0.6578947368421026,1197,1.2 Magna Opt,Third Party insurance,4.0,Others,4.0,In-Line Engine,5,0.07169811320754717,11.4,-4.038470466848533,80.0,False,False,False,True,True,5,0,6,36,39,4,53,80
Kolkata,SUV,25009,1,Hyundai,Hyundai Creta,0.8684210526315752,1591,1.6 SX Automatic,Comprehensive,4.0,Grey,4.0,VTVT Petrol Engine,5,0.055094339622641514,151.0,-2.2902859866382914,121.3,False,False,False,True,False,5,2,6,28,230,1,36,147
Kolkata,Hatchback,46469,1,Maruti,Maruti Swift,0.9210526315789451,1197,VXI,Zero Dep,4.0,Silver,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-2.925506078161623,88.5,False,False,False,True,True,5,0,11,52,656,5,69,83
Kolkata,SUV,45000,1,Hyundai,Hyundai Creta,0.8684210526315752,1591,1.6 VTVT SX Plus,Third Party insurance,4.0,White,4.0,VTVT Petrol Engine,5,0.041509433962264156,151.0,-2.5083285768564765,121.3,False,False,False,True,True,5,2,6,28,249,4,82,147
Kolkata,Sedan,31577,1,Hyundai,Hyundai Verna,0.9210526315789451,1497,SX Opt,Third Party,4.0,Black,4.0,1.5 l MPi petrol,5,0.0769811320754717,143.8,-2.297529853034632,113.18,False,False,False,True,True,5,3,6,33,551,3,5,25
Kolkata,Hatchback,41163,1,Hyundai,Hyundai Grand i10,0.8421052631578902,1197,1.2 Kappa Asta,Comprehensive,4.0,Red,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-3.047472554799393,81.86,False,False,False,True,True,5,0,6,30,19,1,67,102
Kolkata,Sedan,3800,1,Toyota,Toyota Yaris,0.8947368421052602,1496,V,Comprehensive,4.0,Red,4.0,1.5 Dual VVT-i Engine,5,0.07245283018867925,140.0,-2.6529419210742295,105.5,False,False,False,True,True,5,3,17,85,607,1,67,21
Kolkata,Hatchback,50000,2,Hyundai,Hyundai i20,0.7105263157894726,1396,1.4 CRDi Magna,Third Party insurance,4.0,Others,4.0,Diesel,5,0.10867924528301885,22.4,-3.975354058786529,90.0,True,False,False,False,True,5,0,6,36,103,4,53,68
Kolkata,Sedan,48168,1,Honda,Honda City,0.8684210526315752,1497,i-VTEC VX,Comprehensive,4.0,Maroon,4.0,i VTEC Engine,5,0.07471698113207546,145.0,-2.574592103105218,117.6,False,False,False,True,True,5,3,5,22,783,1,40,162
Kolkata,Sedan,56357,1,Maruti,Maruti Swift Dzire,0.8684210526315752,1197,LXI,Third Party insurance,4.0,White,4.0,K Series VVT Engine,5,0.08679245283018867,114.0,-3.0365396367593296,85.8,False,False,False,True,True,5,3,11,53,456,4,82,86
Kolkata,Sedan,60000,1,Maruti,Maruti Swift Dzire,0.6578947368421026,1298,VXi,Third Party insurance,4.0,Blue,4.0,In-Line Engine,5,0.07547169811320754,114.0,-3.7520314744613783,85.8,False,False,False,True,True,5,3,11,53,668,4,6,80
Kolkata,Hatchback,10585,1,Maruti,Maruti Baleno,0.973684210526315,1197,Delta,Comprehensive,4.0,Blue,4.0,1.2L VVT Engine,5,0.10196226415094341,113.0,-2.61799567831566,81.8,False,False,False,True,True,5,0,11,43,361,1,6,13
Kolkata,Sedan,50000,2,Honda,Honda Civic,0.7105263157894726,1799,1.8 V AT Elegance,Third Party insurance,4.0,Others,4.0,In-Line Engine,5,0.04226415094339622,17.5,-3.29575189950133,132.0,False,False,False,True,False,5,3,5,23,261,4,53,80
Kolkata,Hatchback,9157,1,Hyundai,Hyundai Grand i10 Nios,0.9473684210526301,1197,Asta,Third Party,4.0,Blue,4.0,1.2 Kappa petrol,5,0.09962264150943397,113.8,-2.5704900325103988,81.86,False,False,False,True,True,5,0,6,31,320,3,6,3
Kolkata,Sedan,65979,2,Honda,Honda Amaze,0.8157894736842053,1198,S i-Vtech,Comprehensive,4.0,Others,4.0,i-VTEC Petrol Engine,5,0.07924528301886792,109.0,-3.3330761989918747,86.7,False,False,False,True,True,5,3,5,20,542,1,53,167
Kolkata,Sedan,65000,1,Skoda,Skoda Rapid,0.7631578947368425,1598,1.6 TDI Active Plus,Third Party insurance,4.0,Golden,4.0,Turbocharged Diesel Engin,5,0.0981132075471698,250.0,-3.5332016271848223,105.0,True,False,False,False,True,5,3,15,69,240,4,30,133
Kolkata,Sedan,60000,2,Fiat,Fiat Linea,0.6842105263157876,1368,Dynamic,Third Party insurance,4.0,Gray,4.0,FIRE Engine,5,0.05358490566037735,115.0,-4.062446825014676,88.7,False,False,False,True,True,5,3,3,9,383,4,34,73
Kolkata,SUV,60000,1,Ford,Ford Ecosport,0.7894736842105203,1499,1.5 Ti VCT MT Trend BSIV,Third Party insurance,4.0,Red,4.0,Ti-VCT Petrol Engine,5,0.0630188679245283,140.0,-3.3688114083571072,110.4,False,False,False,True,True,5,2,4,15,186,4,67,131
Kolkata,Hatchback,32000,1,Hyundai,Hyundai Grand i10,0.8947368421052602,1197,1.2 Kappa Asta,Comprehensive,4.0,Blue,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-3.0719541809184134,81.86,False,False,False,True,True,5,0,6,30,19,1,6,102
Kolkata,Hatchback,47739,2,Honda,Honda Jazz,0.8421052631578902,1199,1.2 V i VTEC,Comprehensive,4.0,Red,4.0,i-VTEC Petrol Engine,5,0.08452830188679246,110.0,-3.19656502383964,88.7,False,False,False,True,True,5,0,5,24,63,1,67,167
Kolkata,Sedan,41000,1,Honda,Honda City,0.7894736842105203,1498,i DTEC VX,Comprehensive,4.0,White,4.0,i DTEC Diesel Engine ,5,0.1328301886792453,200.0,-2.7690890531863017,98.6,True,False,False,False,True,5,3,5,22,760,1,82,161
Kolkata,SUV,70000,1,Honda,Honda WR-V,0.8947368421052602,1199,i-VTEC S,Third Party,4.0,Silver,4.0,i-VTEC Petrol Engine,5,0.07547169811320754,110.0,-2.8948428781654547,88.7,False,False,False,True,True,5,2,5,25,781,3,69,167
Kolkata,Hatchback,10519,1,Maruti,Maruti Swift,0.8947368421052602,1197,VXI,Third Party,4.0,Silver,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-2.9043245160850555,88.5,False,False,False,True,True,5,0,11,52,656,3,69,83
Kolkata,Sedan,50000,2,Hyundai,Hyundai Verna,0.7631578947368425,1591,1.6 SX VTVT (O),Third Party insurance,4.0,Others,4.0,VTVT Petrol Engine,5,0.07245283018867925,154.9,-3.1040053450073652,121.3,False,False,False,True,True,5,3,6,33,239,4,53,147
Kolkata,Hatchback,84771,2,Maruti,Maruti Swift,0.7894736842105203,1197,VXI,Comprehensive,4.0,Silver,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-3.43136325724913,88.5,False,False,False,True,True,5,0,11,52,656,1,69,83
Kolkata,Hatchback,7000,2,Honda,Honda Brio,0.7894736842105203,1198,VX AT,Comprehensive,4.0,Grey,4.0,i-VTEC Engine,5,0.06792452830188679,109.0,-2.813326063388143,86.8,False,False,False,True,False,5,0,5,21,642,1,36,166
Kolkata,Sedan,50000,1,Honda,Honda City,0.8421052631578902,1497,i-VTEC V,Third Party insurance,4.0,Grey,4.0,i VTEC Engine,5,0.07471698113207546,145.0,-2.9939654340076567,117.6,False,False,False,True,True,5,3,5,22,782,4,36,162
Kolkata,Hatchback,50000,2,Hyundai,Hyundai i10,0.6315789473684177,1197,Magna 1.2,Third Party insurance,4.0,Others,4.0,Petrol Engine,5,0.0970566037735849,111.7,-4.125030197569097,78.9,False,False,False,True,True,5,0,6,35,470,4,53,108
Kolkata,Sedan,58000,1,Honda,Honda City,0.8421052631578902,1497,i-VTEC V,Third Party insurance,4.0,Silver,4.0,i VTEC Engine,5,0.07471698113207546,145.0,-2.8948428781654547,117.6,False,False,False,True,True,5,3,5,22,782,4,69,162
Kolkata,Sedan,14000,1,Hyundai,Hyundai Verna,0.9473684210526301,1497,SX,Third Party insurance,4.0,Blue,4.0,1.5 l MPi petrol,5,0.0769811320754717,143.8,-2.254833456323205,113.18,False,False,False,True,True,5,3,6,33,545,4,6,25
Kolkata,Sedan,80000,3,Hyundai,Hyundai Elantra,0.7631578947368425,1797,SX,Third Party insurance,4.0,Others,4.0,Dual VTVT Petrol Engine,5,0.06641509433962264,177.5,-3.3688114083571072,147.5,False,False,False,True,True,5,3,6,29,545,4,53,71
Kolkata,Hatchback,98074,1,Maruti,Maruti Baleno,0.8157894736842053,1197,1.2 Delta,Comprehensive,4.0,Red,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-3.1467835687007892,83.1,False,False,False,True,True,5,0,11,43,13,1,67,152
Kolkata,SUV,50000,1,Hyundai,Hyundai Creta,0.8684210526315752,1582,1.6 CRDi SX Option,Third Party insurance,4.0,Others,4.0,U2 CRDI VGT Engine,5,0.09184905660377359,259.9,-2.0942827975053064,126.2,True,False,False,False,True,5,2,6,28,208,4,53,138
Kolkata,Sedan,56766,3,Toyota,Toyota Corolla Altis,0.7368421052631575,1798,1.8 J,Third Party insurance,4.0,Blue,4.0,2ZR-FE Gasoline 4Cylinder,5,0.0530566037735849,173.0,-3.230304752260544,138.0,False,False,False,True,True,5,3,17,79,256,4,6,46
Kolkata,Hatchback,50000,1,Hyundai,Hyundai i20 Active,0.8157894736842053,1197,1.2 SX,Third Party insurance,4.0,Others,4.0,VTVT Petrol Engine,5,0.07313207547169813,114.73,-2.8948428781654547,81.86,False,False,False,True,True,5,0,6,37,48,4,53,147
Kolkata,SUV,54018,1,Honda,Honda WR-V,0.8421052631578902,1199,i-VTEC S,Third Party,4.0,Brown,4.0,i-VTEC Petrol Engine,5,0.07547169811320754,110.0,-3.0214316204978364,88.7,False,False,False,True,True,5,2,5,25,781,3,9,167
Kolkata,Sedan,32007,1,Hyundai,Hyundai Verna,0.8157894736842053,1582,1.6 CRDi SX,Zero Dep,4.0,Silver,4.0,U2 VGT Diesel Engine ,5,0.12377358490566036,259.9,-2.7841814265413087,126.2,True,False,False,False,True,5,3,6,33,207,5,69,143
Kolkata,Sedan,80000,1,Honda,Honda City,0.8684210526315752,1497,i-VTEC S,Third Party insurance,4.0,Others,4.0,i VTEC Engine,5,0.07471698113207546,145.0,-2.7219518338080375,117.3,False,False,False,True,True,5,3,5,22,781,4,53,162
Kolkata,Sedan,60000,1,Hyundai,Hyundai Verna,0.7894736842105203,1591,1.6 VTVT S,Third Party insurance,4.0,Gray,4.0,VTVT Petrol Engine,5,0.0717735849056604,154.9,-2.574592103105218,121.3,False,False,False,True,True,5,3,6,33,247,4,34,147
Kolkata,Hatchback,120000,1,Hyundai,Hyundai i20 Active,0.8157894736842053,1197,Base Petrol,Third Party insurance,4.0,Others,4.0,VTVT Petrol Engine,5,0.07313207547169813,114.73,-2.9939654340076567,81.86,False,False,False,True,True,5,0,6,37,341,4,53,147
Kolkata,Sedan,19000,1,Honda,Honda City,0.8421052631578902,1498,i DTec VX,Third Party insurance,4.0,Brown,4.0,i DTEC Diesel Engine ,5,0.139622641509434,200.0,-2.521234662902088,98.6,True,False,False,False,True,5,3,5,22,764,4,9,161
Kolkata,Sedan,71552,1,Honda,Honda City,0.7631578947368425,1497,i VTEC VX,Comprehensive,4.0,Brown,4.0,i VTEC Engine,5,0.07471698113207546,145.0,-3.219801529711137,117.3,False,False,False,True,True,5,3,5,22,771,1,9,162
Kolkata,Hatchback,65039,2,Hyundai,Hyundai Grand i10,0.7894736842105203,1197,Sportz,Third Party,4.0,Silver,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,114.0,-3.5296345135817986,82.0,False,False,False,True,True,5,0,6,30,573,3,69,102
Kolkata,Hatchback,36000,1,Hyundai,Hyundai i20,0.8421052631578902,1197,1.2 Era,Comprehensive,4.0,Black,4.0,Kappa VTVT Petrol Engine,5,0.08377358490566038,114.7,-3.1639266077721744,81.83,False,False,False,True,True,5,0,6,36,16,1,5,102
Kolkata,Hatchback,84367,1,Hyundai,Hyundai Grand i10,0.7631578947368425,1197,Sportz,Comprehensive,4.0,Silver,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,114.0,-3.6189666355344436,82.0,False,False,False,True,True,5,0,6,30,573,1,69,102
Kolkata,SUV,47530,1,Renault,Renault Duster,0.8421052631578902,1598,Petrol RxL,Third Party,4.0,Red,4.0,K4M Petrol Engine,5,0.041962264150943396,148.0,-2.8929572912176975,102.53,False,False,False,True,True,5,2,14,64,499,3,67,95
Kolkata,Hatchback,35457,1,Honda,Honda Brio,0.7631578947368425,1198,S MT,Comprehensive,4.0,Silver,4.0,i-VTEC Engine,5,0.08981132075471697,109.0,-3.712783220612655,86.8,False,False,False,True,True,5,0,5,21,532,1,69,166
Kolkata,Hatchback,28000,1,Hyundai,Hyundai i10,0.6842105263157876,1197,Sportz AT,Comprehensive,4.0,Red,4.0,DOHC Kappa2 Engine,5,0.07132075471698111,111.8,-3.6465993545730013,78.9,False,False,False,True,False,5,0,6,35,576,1,67,66
Kolkata,Hatchback,46005,1,Hyundai,Hyundai i10,0.7631578947368425,1197,Sportz,Comprehensive,4.0,Off White,4.0,DOHC Kappa2 Engine,5,0.0970566037735849,111.8,-3.7085158920096175,78.9,False,False,False,True,True,5,0,6,35,573,1,50,66
Kolkata,Hatchback,28000,1,Maruti,Maruti Swift,0.8684210526315752,1197,AMT ZXI Plus BSIV,Comprehensive,4.0,Red,4.0,VTVT Engine,5,0.10943396226415093,113.0,-2.923561834549906,81.8,False,False,False,True,False,5,0,11,52,298,1,67,146
Kolkata,Hatchback,32000,1,Honda,Honda Jazz,0.7894736842105203,1199,V CVT,Comprehensive,4.0,White,4.0,i-VTEC Petrol Engine,5,0.08075471698113208,110.0,-3.127544760525098,88.7,False,False,False,True,False,5,0,5,24,611,1,82,167
Kolkata,Sedan,45000,1,Maruti,Maruti Swift Dzire,0.6315789473684177,1298,VXi,Comprehensive,4.0,Golden,4.0,In-Line Engine,5,0.07547169811320754,114.0,-3.8451917602547536,85.8,False,False,False,True,True,5,3,11,53,668,1,30,80
Kolkata,Sedan,32844,1,Honda,Honda City,0.8421052631578902,1497,i VTEC V,Comprehensive,4.0,Silver,4.0,i VTEC Engine,5,0.07773584905660379,145.0,-2.801222287818916,117.3,False,False,False,True,True,5,3,5,22,770,1,69,162
Kolkata,Hatchback,40000,1,Hyundai,Hyundai i20,0.7368421052631575,1197,Sportz 1.2,Comprehensive,4.0,Bronze,4.0,Kappa VTVT Petrol Engine,5,0.0830188679245283,113.7,-3.4153546679254605,82.85,False,False,False,True,True,5,0,6,36,574,1,8,102
Kolkata,Sedan,19355,1,Skoda,Skoda Rapid,0.8947368421052602,1598,1.6 MPI AT Ambition BSIV,Comprehensive,4.0,Others,4.0,Petrol Engine,5,0.05539622641509434,153.0,-2.574592103105218,103.2,False,False,False,True,False,5,3,15,69,221,1,53,108
Kolkata,Sedan,60000,1,Maruti,Maruti Swift Dzire,0.6578947368421026,1298,VXi,Third Party insurance,4.0,Blue,4.0,In-Line Engine,5,0.07547169811320754,114.0,-3.7745206047172726,85.8,False,False,False,True,True,5,3,11,53,668,4,6,80
Kolkata,Sedan,57000,1,Honda,Honda City,0.7368421052631575,1497,S,Comprehensive,4.0,Red,4.0,SOHC i-VTEC,5,0.07018867924528303,146.0,-3.4153546679254605,116.4,False,False,False,True,True,5,3,5,22,522,1,67,118
Kolkata,Sedan,50469,1,Honda,Honda City,0.8157894736842053,1497,i VTEC CVT VX,Third Party insurance,4.0,Brown,4.0,i VTEC Engine,5,0.07924528301886792,145.0,-2.8948428781654547,117.3,False,False,False,True,False,5,3,5,22,767,4,9,162
Kolkata,Hatchback,32000,1,Maruti,Maruti Swift,0.8684210526315752,1197,VVT VXI,Comprehensive,4.0,Silver,4.0,VTVT Engine,5,0.10943396226415093,113.0,-2.9451592923844956,81.8,False,False,False,True,True,5,0,11,52,640,1,69,146
Kolkata,Sedan,36000,1,Toyota,Toyota Corolla Altis,0.8157894736842053,1798,1.8 G CVT,Comprehensive,4.0,Golden,4.0,2ZR-FE Petrol Engine,5,0.05116981132075471,173.0,-2.4461843589069043,138.03,False,False,False,True,False,5,3,17,79,254,1,30,47
Kolkata,Hatchback,65000,2,Hyundai,Hyundai i10,0.7631578947368425,1197,Sportz,Comprehensive,4.0,White,4.0,DOHC Kappa2 Engine,5,0.0970566037735849,111.8,-3.821075494966558,78.9,False,False,False,True,True,5,0,6,35,573,1,82,66
Kolkata,Hatchback,24000,1,Maruti,Maruti Swift,0.9210526315789451,1197,VXI Optional,Comprehensive,4.0,Blue,4.0,K Series VVT Engine,5,0.09735849056603772,113.0,-2.8967320272691612,81.8,False,False,False,True,True,5,0,11,52,667,1,6,86
Kolkata,Sedan,82948,1,Maruti,Maruti Ciaz,0.8157894736842053,1248,ZDi SHVS,Comprehensive,4.0,Silver,4.0,DDIS 200 Engine,5,0.15539622641509432,200.0,-2.9531300184091145,88.5,True,False,False,False,True,5,3,11,45,719,1,69,57
Kolkata,Hatchback,45000,1,Maruti,Maruti Ritz,0.6578947368421026,1197,VXi,Comprehensive,4.0,Blue,4.0,K Series Petrol Engine,5,0.0830188679245283,114.0,-4.477546338903941,85.8,False,False,False,True,True,5,0,11,49,668,1,6,84
Kolkata,SUV,7281,2,Honda,Honda WR-V,0.9210526315789451,1199,i-VTEC S,Comprehensive,4.0,Others,4.0,i-VTEC Petrol Engine,5,0.07547169811320754,110.0,-2.736344275917447,88.7,False,False,False,True,True,5,2,5,25,781,1,53,167
Kolkata,Hatchback,29428,1,Hyundai,Hyundai i20 Active,0.8157894736842053,1197,1.2 S,Third Party insurance,4.0,White,4.0,VTVT Petrol Engine,5,0.07313207547169813,114.73,-3.0674581646765238,81.86,False,False,False,True,True,5,0,6,37,40,4,82,147
Kolkata,SUV,64000,1,Hyundai,Hyundai Creta,0.8684210526315752,1591,1.6 SX Option,Comprehensive,4.0,White,4.0,VTVT Petrol Engine,5,0.06264150943396227,151.0,-2.4522278492031804,121.3,False,False,False,True,True,5,2,6,28,235,1,82,147
Kolkata,Sedan,47000,1,Honda,Honda City,0.8684210526315752,1497,i-VTEC VX,Third Party insurance,4.0,White,4.0,i VTEC Engine,5,0.07471698113207546,145.0,-2.609446657040356,117.6,False,False,False,True,True,5,3,5,22,783,4,82,162
Kolkata,Sedan,45000,1,Honda,Honda City,0.7894736842105203,1498,i DTEC VX,Third Party insurance,4.0,Brown,4.0,i DTEC Diesel Engine ,5,0.1328301886792453,200.0,-2.943176498415315,98.6,True,False,False,False,True,5,3,5,22,760,4,9,161
Kolkata,Hatchback,64000,3,Hyundai,Hyundai i10,0.7631578947368425,1197,Sportz,Comprehensive,4.0,Others,4.0,DOHC Kappa2 Engine,5,0.0970566037735849,111.8,-3.797527154578448,78.9,False,False,False,True,True,5,0,6,35,573,1,53,66
Kolkata,Sedan,52000,1,Volkswagen,Volkswagen Ameo,0.9210526315789451,1498,1.5 TDI Comfortline,Comprehensive,4.0,Brown,4.0,TDI Diesel Engine,5,0.10686792452830189,250.0,-3.0044402657675975,108.62,True,False,False,False,True,5,3,18,86,170,1,9,125
Kolkata,Sedan,25000,1,Honda,Honda City,0.8947368421052602,1497,V MT,Comprehensive,4.0,Brown,4.0,SOHC i-VTEC,5,0.07018867924528303,146.0,-2.667871158897689,116.3,False,False,False,True,True,5,3,5,22,617,1,9,118
Kolkata,SUV,45000,1,Kia,Kia Seltos,0.9210526315789451,1353,GTX Plus,Comprehensive,4.0,Golden,4.0,Smartstream G1.4,5,0.06792452830188679,242.0,-2.0406545817106423,138.08,False,False,False,True,True,5,2,8,39,417,1,30,120
Kolkata,SUV,65000,1,Hyundai,Hyundai Creta,0.8684210526315752,1591,1.6 SX Automatic,Comprehensive,4.0,White,4.0,VTVT Petrol Engine,5,0.055094339622641514,151.0,-2.3933761955506374,121.3,False,False,False,True,False,5,2,6,28,230,1,82,147
Kolkata,Sedan,21628,1,Honda,Honda City,0.8947368421052602,1497,i-VTEC V,Comprehensive,4.0,Silver,4.0,i VTEC Engine,5,0.07471698113207546,145.0,-2.6066131477866468,117.6,False,False,False,True,True,5,3,5,22,782,1,69,162
Kolkata,Hatchback,8347,1,Maruti,Maruti Swift,0.8157894736842053,1197,VXI,Third Party,4.0,Silver,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-3.158998535192535,88.5,False,False,False,True,True,5,0,11,52,656,3,69,83
Kolkata,Hatchback,52549,1,Hyundai,Hyundai Grand i10,0.8421052631578902,1197,1.2 Kappa Magna BSIV,Third Party insurance,4.0,Silver,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-3.371847795691446,81.86,False,False,False,True,True,5,0,6,30,22,4,69,102
Kolkata,Sedan,44540,2,Honda,Honda City,0.7631578947368425,1497,i VTEC CVT VX,Third Party,4.0,Others,4.0,i VTEC Engine,5,0.07924528301886792,145.0,-3.1040053450073652,117.3,False,False,False,True,False,5,3,5,22,767,3,53,162
Kolkata,Hatchback,44000,2,Maruti,Maruti Swift,0.7631578947368425,1197,LXI,Comprehensive,4.0,Silver,4.0,K Series Petrol Engine,5,0.08377358490566038,114.0,-3.4641704010457386,85.8,False,False,False,True,True,5,0,11,52,456,1,69,84
Kolkata,Sedan,34339,2,Toyota,Toyota Corolla Altis,0.8684210526315752,1798,1.8 VL CVT,Comprehensive,4.0,White,4.0,2ZR-FE Petrol Engine,5,0.05116981132075471,173.0,-2.160866682109182,138.03,False,False,False,True,False,5,3,17,79,265,1,82,47
Kolkata,SUV,15456,1,Kia,Kia Seltos,0.9210526315789451,1497,HTK Plus G,Third Party insurance,4.0,Red,4.0,SMARTSTREAM G1.5,5,0.07018867924528303,144.0,-2.223484124346878,113.43,False,False,False,True,True,5,2,8,39,428,4,67,116
Kolkata,SUV,10000,1,Maruti,Maruti SX4 S Cross,0.9473684210526301,1462,Delta,Third Party insurance,4.0,Others,4.0,K15B Smart Hybrid,5,0.08339622641509435,138.0,-2.4165029178664237,103.25,False,False,False,True,True,5,2,11,51,361,4,53,92
Kolkata,Sedan,60000,2,Renault,Renault Scala,0.7368421052631575,1498,RxL,Third Party insurance,4.0,White,4.0,XH2 Petrol Engine,5,0.07132075471698111,134.0,-3.797527154578448,97.6,False,False,False,True,True,5,3,14,66,520,4,82,156
Kolkata,Sedan,44890,1,Honda,Honda Amaze,0.8157894736842053,1198,S i-Vtech,Comprehensive,4.0,Silver,4.0,i-VTEC Petrol Engine,5,0.07924528301886792,109.0,-3.347810993589345,86.7,False,False,False,True,True,5,3,5,20,542,1,69,167
Kolkata,SUV,48752,2,Hyundai,Hyundai Creta,0.8421052631578902,1396,1.4 E Plus CRDi,Comprehensive,4.0,Others,4.0,U2 CRDI Engine,5,0.11018867924528304,219.7,-2.7707547791031923,88.7,True,False,False,False,True,5,2,6,28,110,1,53,137
